ID,invoiceNumber,vendor_ID,invoiceDate,dueDate,amount,currency,status,submittedBy,submittedAt,approvedBy,approvedAt,approvalComments,rejectedBy,rejectedAt,rejectionReason,paidBy,paidAt,createdAt,createdBy,modifiedAt,modifiedBy
12763628-1425-40a4-a2e9-d98124a242ff,invoiceNumber-12763628,16157018-2d0f-494f-8225-552ba2080680,2011-06-26,2005-07-20,3032792926591.93,628,DRAFT,submittedBy-12763628,2018-03-11T00:00:00.000Z,approvedBy-12763628,2007-07-29T00:00:00.000Z,approvalComments-12763628,rejectedBy-12763628,2008-09-30T00:00:00.000Z,rejectionReason-12763628,paidBy-12763628,2006-01-02T00:00:00.000Z,2001-02-14T00:00:00.000Z,createdBy.7lkh8@example.com,2007-05-02T00:00:00.000Z,modifiedBy.7lkh8@example.net
10075397-a0e7-414f-abc5-b4afa6adcaaf,invoiceNumber-10075397,16157019-edd3-48fc-8b2d-e6f712505e8a,2019-11-30,2001-04-22,4638247582136.82,397,SUBMITTED,submittedBy-10075397,2021-08-18T00:00:00.000Z,approvedBy-10075397,2020-05-09T00:00:00.000Z,approvalComments-10075397,rejectedBy-10075397,2018-07-08T00:00:00.000Z,rejectionReason-10075397,paidBy-10075397,2002-07-11T00:00:00.000Z,2006-05-08T00:00:00.000Z,createdBy.5zy85@example.com,2023-10-21T00:00:00.000Z,modifiedBy.5zy85@example.com
10075398-9aaf-4446-998f-05c326154565,invoiceNumber-10075398,16157019-edd3-48fc-8b2d-e6f712505e8a,2020-05-06,2018-06-20,363072299689.03,398,DRAFT,submittedBy-10075398,2008-11-13T00:00:00.000Z,approvedBy-10075398,2021-01-20T00:00:00.000Z,approvalComments-10075398,rejectedBy-10075398,2001-11-30T00:00:00.000Z,rejectionReason-10075398,paidBy-10075398,2007-04-14T00:00:00.000Z,2007-06-08T00:00:00.000Z,createdBy.5zy86@example.com,2014-10-11T00:00:00.000Z,modifiedBy.5zy86@example.org
19704960-f6d8-4947-b5fc-a3e65fe100f8,invoiceNumber-19704960,16157020-866f-4e9f-9100-fefb2575e412,2004-11-25,2019-10-31,5857408640826.64,960,DRAFT,submittedBy-19704960,2001-05-01T00:00:00.000Z,approvedBy-19704960,2016-11-30T00:00:00.000Z,approvalComments-19704960,rejectedBy-19704960,2022-01-24T00:00:00.000Z,rejectionReason-19704960,paidBy-19704960,2012-12-09T00:00:00.000Z,2003-08-03T00:00:00.000Z,createdBy.bqcg0@example.com,2005-05-12T00:00:00.000Z,modifiedBy.bqcg0@example.com
19704961-7218-4f30-b8ec-9046ce22ed00,invoiceNumber-19704961,16157020-866f-4e9f-9100-fefb2575e412,2019-09-24,2017-08-17,6238623808251.92,961,SUBMITTED,submittedBy-19704961,2020-09-06T00:00:00.000Z,approvedBy-19704961,2015-08-16T00:00:00.000Z,approvalComments-19704961,rejectedBy-19704961,2015-07-10T00:00:00.000Z,rejectionReason-19704961,paidBy-19704961,2021-06-13T00:00:00.000Z,2004-09-23T00:00:00.000Z,createdBy.bqcg1@example.org,2011-02-19T00:00:00.000Z,modifiedBy.bqcg1@example.org
26597711-83f0-4ce2-a682-093978f97d26,invoiceNumber-26597711,16157021-4328-4025-83fa-b66db38c4b96,2005-04-09,2008-08-08,7478252161754.47,711,PAID,submittedBy-26597711,2022-04-28T00:00:00.000Z,approvedBy-26597711,2020-05-07T00:00:00.000Z,approvalComments-26597711,rejectedBy-26597711,2018-01-01T00:00:00.000Z,rejectionReason-26597711,paidBy-26597711,2023-07-03T00:00:00.000Z,2016-11-28T00:00:00.000Z,createdBy.fu2xb@example.com,2007-01-07T00:00:00.000Z,modifiedBy.fu2xb@example.org
26597712-dc4d-4c16-ba1e-50d5c7aef568,invoiceNumber-26597712,16157021-4328-4025-83fa-b66db38c4b96,2014-09-21,2005-05-03,2719276619158.58,712,PAID,submittedBy-26597712,2012-10-24T00:00:00.000Z,approvedBy-26597712,2018-11-08T00:00:00.000Z,approvalComments-26597712,rejectedBy-26597712,2020-04-29T00:00:00.000Z,rejectionReason-26597712,paidBy-26597712,2022-05-04T00:00:00.000Z,2004-05-03T00:00:00.000Z,createdBy.fu2xc@example.net,2022-05-12T00:00:00.000Z,modifiedBy.fu2xc@example.org
27145827-1fdd-43b0-a7fc-3599f265fff7,invoiceNumber-27145827,16157022-dfc8-4d31-9e24-dfd7b04b173d,2012-11-13,2015-10-19,9471900930689.55,827,SUBMITTED,submittedBy-27145827,2018-02-19T00:00:00.000Z,approvedBy-27145827,2001-06-05T00:00:00.000Z,approvalComments-27145827,rejectedBy-27145827,2015-02-24T00:00:00.000Z,rejectionReason-27145827,paidBy-27145827,2007-04-24T00:00:00.000Z,2023-04-08T00:00:00.000Z,createdBy.g5tur@example.com,2002-01-06T00:00:00.000Z,modifiedBy.g5tur@example.net
27145828-750a-4712-afd0-91f8f910323a,invoiceNumber-27145828,16157022-dfc8-4d31-9e24-dfd7b04b173d,2020-05-01,2003-11-04,4938564127185.08,828,PAID,submittedBy-27145828,2004-05-01T00:00:00.000Z,approvedBy-27145828,2001-04-01T00:00:00.000Z,approvalComments-27145828,rejectedBy-27145828,2010-09-19T00:00:00.000Z,rejectionReason-27145828,paidBy-27145828,2002-02-25T00:00:00.000Z,2017-06-01T00:00:00.000Z,createdBy.g5tus@example.org,2022-10-19T00:00:00.000Z,modifiedBy.g5tus@example.org
16849452-0971-44fb-ac91-434e6f5cab1c,invoiceNumber-16849452,16157023-986b-4215-919a-353f7024c119,2007-06-07,2003-07-18,7606799651002.04,452,SUBMITTED,submittedBy-16849452,2007-02-15T00:00:00.000Z,approvedBy-16849452,2013-05-17T00:00:00.000Z,approvalComments-16849452,rejectedBy-16849452,2019-04-11T00:00:00.000Z,rejectionReason-16849452,paidBy-16849452,2013-02-16T00:00:00.000Z,2018-11-16T00:00:00.000Z,createdBy.a154c@example.org,2014-12-11T00:00:00.000Z,modifiedBy.a154c@example.org
16849453-bbdb-464f-8a5b-27b955e39cfb,invoiceNumber-16849453,16157023-986b-4215-919a-353f7024c119,2008-11-19,2014-06-21,9559108487488.13,453,APPROVED,submittedBy-16849453,2008-02-20T00:00:00.000Z,approvedBy-16849453,2016-09-15T00:00:00.000Z,approvalComments-16849453,rejectedBy-16849453,2014-03-15T00:00:00.000Z,rejectionReason-16849453,paidBy-16849453,2011-05-30T00:00:00.000Z,2021-04-26T00:00:00.000Z,createdBy.a154d@example.net,2008-05-23T00:00:00.000Z,modifiedBy.a154d@example.net
28677062-d609-4561-9496-d7e3436276cc,invoiceNumber-28677062,16157024-a1b8-4116-8519-78cb9d95a1e8,2004-05-31,2004-05-15,993150650443.77,062,REJECTED,submittedBy-28677062,2021-10-31T00:00:00.000Z,approvedBy-28677062,2023-02-09T00:00:00.000Z,approvalComments-28677062,rejectedBy-28677062,2011-10-01T00:00:00.000Z,rejectionReason-28677062,paidBy-28677062,2000-06-10T00:00:00.000Z,2008-03-16T00:00:00.000Z,createdBy.h2nd2@example.net,2009-04-20T00:00:00.000Z,modifiedBy.h2nd2@example.net
28677063-d5b1-43cc-867b-106ce1c730a7,invoiceNumber-28677063,16157024-a1b8-4116-8519-78cb9d95a1e8,2020-09-30,2011-01-09,5674232394620.03,063,REJECTED,submittedBy-28677063,2008-06-11T00:00:00.000Z,approvedBy-28677063,2014-09-25T00:00:00.000Z,approvalComments-28677063,rejectedBy-28677063,2016-05-30T00:00:00.000Z,rejectionReason-28677063,paidBy-28677063,2005-10-20T00:00:00.000Z,2004-04-03T00:00:00.000Z,createdBy.h2nd3@example.com,2000-12-30T00:00:00.000Z,modifiedBy.h2nd3@example.org
17802429-0fba-4b5f-8c83-166491a8d4f0,invoiceNumber-17802429,16157025-ccf5-4229-96f8-006faba52850,2009-01-10,2012-03-01,2020527277998.37,429,SUBMITTED,submittedBy-17802429,2021-08-26T00:00:00.000Z,approvedBy-17802429,2023-03-21T00:00:00.000Z,approvalComments-17802429,rejectedBy-17802429,2007-01-02T00:00:00.000Z,rejectionReason-17802429,paidBy-17802429,2015-07-07T00:00:00.000Z,2019-04-29T00:00:00.000Z,createdBy.alkfx@example.org,2021-06-01T00:00:00.000Z,modifiedBy.alkfx@example.org
17802430-6395-411f-b21c-cae9cd2ab7b8,invoiceNumber-17802430,16157025-ccf5-4229-96f8-006faba52850,2005-12-12,2017-09-12,5125415523597.73,430,APPROVED,submittedBy-17802430,2023-08-09T00:00:00.000Z,approvedBy-17802430,2005-06-13T00:00:00.000Z,approvalComments-17802430,rejectedBy-17802430,2012-03-01T00:00:00.000Z,rejectionReason-17802430,paidBy-17802430,2005-08-01T00:00:00.000Z,2022-05-11T00:00:00.000Z,createdBy.alkfy@example.com,2001-07-19T00:00:00.000Z,modifiedBy.alkfy@example.net
19776686-e546-491a-a5da-0f52e1ee7f3e,invoiceNumber-19776686,16157026-e25b-491e-b886-7953a4924081,2004-02-12,2003-08-12,6170653041273.12,686,APPROVED,submittedBy-19776686,2002-04-13T00:00:00.000Z,approvedBy-19776686,2003-01-09T00:00:00.000Z,approvalComments-19776686,rejectedBy-19776686,2002-08-07T00:00:00.000Z,rejectionReason-19776686,paidBy-19776686,2010-01-05T00:00:00.000Z,2010-06-24T00:00:00.000Z,createdBy.brvse@example.com,2015-04-15T00:00:00.000Z,modifiedBy.brvse@example.com
19776687-93c7-4fc5-928b-1171bceb257b,invoiceNumber-19776687,16157026-e25b-491e-b886-7953a4924081,2011-09-26,2019-09-02,7508536116989.83,687,REJECTED,submittedBy-19776687,2021-08-04T00:00:00.000Z,approvedBy-19776687,2022-08-21T00:00:00.000Z,approvalComments-19776687,rejectedBy-19776687,2016-05-18T00:00:00.000Z,rejectionReason-19776687,paidBy-19776687,2020-05-26T00:00:00.000Z,2009-01-20T00:00:00.000Z,createdBy.brvsf@example.org,2015-07-01T00:00:00.000Z,modifiedBy.brvsf@example.net
26285660-1740-4509-93c4-e2c050400793,invoiceNumber-26285660,16157027-5a69-4dfc-8bcd-6cabbbea1040,2008-10-20,2017-10-30,2055245142400.47,660,DRAFT,submittedBy-26285660,2007-12-30T00:00:00.000Z,approvedBy-26285660,2010-11-25T00:00:00.000Z,approvalComments-26285660,rejectedBy-26285660,2016-04-01T00:00:00.000Z,rejectionReason-26285660,paidBy-26285660,2015-08-25T00:00:00.000Z,2014-12-21T00:00:00.000Z,createdBy.fne58@example.org,2005-09-09T00:00:00.000Z,modifiedBy.fne58@example.org
26285661-5ead-42ad-949e-1884f29c035d,invoiceNumber-26285661,16157027-5a69-4dfc-8bcd-6cabbbea1040,2006-12-06,2006-06-24,8113646545843.84,661,REJECTED,submittedBy-26285661,2004-02-04T00:00:00.000Z,approvedBy-26285661,2021-08-03T00:00:00.000Z,approvalComments-26285661,rejectedBy-26285661,2008-02-29T00:00:00.000Z,rejectionReason-26285661,paidBy-26285661,2008-09-01T00:00:00.000Z,2019-03-27T00:00:00.000Z,createdBy.fne59@example.org,2018-09-19T00:00:00.000Z,modifiedBy.fne59@example.net
14850675-c767-41e8-a345-c4de56a9cc93,invoiceNumber-14850675,16157028-0149-40b6-bd61-586fe3ea7f36,2019-05-29,2012-04-05,5025991978995.41,675,PAID,submittedBy-14850675,2017-02-12T00:00:00.000Z,approvedBy-14850675,2013-09-01T00:00:00.000Z,approvalComments-14850675,rejectedBy-14850675,2009-03-26T00:00:00.000Z,rejectionReason-14850675,paidBy-14850675,2008-01-12T00:00:00.000Z,2016-08-18T00:00:00.000Z,createdBy.8uaur@example.com,2001-08-05T00:00:00.000Z,modifiedBy.8uaur@example.org
14850676-7b56-4302-9c27-00fafe4cf999,invoiceNumber-14850676,16157028-0149-40b6-bd61-586fe3ea7f36,2022-04-26,2017-03-04,8754132577062.09,676,APPROVED,submittedBy-14850676,2017-07-08T00:00:00.000Z,approvedBy-14850676,2007-12-29T00:00:00.000Z,approvalComments-14850676,rejectedBy-14850676,2005-05-24T00:00:00.000Z,rejectionReason-14850676,paidBy-14850676,2000-05-20T00:00:00.000Z,2020-01-07T00:00:00.000Z,createdBy.8uaus@example.org,2000-01-16T00:00:00.000Z,modifiedBy.8uaus@example.net
16579310-a430-4856-94c9-7e0b9043e33d,invoiceNumber-16579310,16157029-b0e1-4eba-b570-c2514bac6cba,2007-07-17,2023-02-02,3073563553789.39,310,SUBMITTED,submittedBy-16579310,2000-06-25T00:00:00.000Z,approvedBy-16579310,2004-04-23T00:00:00.000Z,approvalComments-16579310,rejectedBy-16579310,2006-02-09T00:00:00.000Z,rejectionReason-16579310,paidBy-16579310,2013-07-19T00:00:00.000Z,2009-11-12T00:00:00.000Z,createdBy.9vcoe@example.org,2015-08-27T00:00:00.000Z,modifiedBy.9vcoe@example.net
16579311-20f8-483b-a5a2-c590d522cf14,invoiceNumber-16579311,16157029-b0e1-4eba-b570-c2514bac6cba,2023-06-15,2022-01-18,8010212687910.81,311,SUBMITTED,submittedBy-16579311,2015-12-31T00:00:00.000Z,approvedBy-16579311,2016-01-30T00:00:00.000Z,approvalComments-16579311,rejectedBy-16579311,2002-09-22T00:00:00.000Z,rejectionReason-16579311,paidBy-16579311,2014-01-29T00:00:00.000Z,2014-12-17T00:00:00.000Z,createdBy.9vcof@example.net,2003-02-04T00:00:00.000Z,modifiedBy.9vcof@example.com
1611573d-3cc6-452d-9b8c-f72e8a43f7d3,invoiceNumber-1611573,16157030-d6a0-4239-ae45-642e275a2cdd,2017-12-08,2005-11-29,3703792019857.76,573,REJECTED,submittedBy-1611573,2001-11-10T00:00:00.000Z,approvedBy-1611573,2013-11-19T00:00:00.000Z,approvalComments-1611573,rejectedBy-1611573,2002-04-22T00:00:00.000Z,rejectionReason-1611573,paidBy-1611573,2007-04-28T00:00:00.000Z,2006-10-10T00:00:00.000Z,createdBy.yjhx@example.org,2008-12-17T00:00:00.000Z,modifiedBy.yjhx@example.com
1611574f-7138-4cbc-b931-27f923612070,invoiceNumber-1611574,16157030-d6a0-4239-ae45-642e275a2cdd,2007-03-13,2001-08-18,3872947117993.48,574,SUBMITTED,submittedBy-1611574,2020-06-11T00:00:00.000Z,approvedBy-1611574,2009-02-07T00:00:00.000Z,approvalComments-1611574,rejectedBy-1611574,2014-05-06T00:00:00.000Z,rejectionReason-1611574,paidBy-1611574,2014-05-11T00:00:00.000Z,2008-03-25T00:00:00.000Z,createdBy.yjhy@example.org,2005-01-26T00:00:00.000Z,modifiedBy.yjhy@example.com
15035471-013e-4f58-add0-4d6ef5fab491,invoiceNumber-15035471,16157031-25db-48a1-a73e-f78c6c238cd5,2018-12-28,2012-01-24,1145477412648.14,471,APPROVED,submittedBy-15035471,2017-02-08T00:00:00.000Z,approvedBy-15035471,2021-04-28T00:00:00.000Z,approvalComments-15035471,rejectedBy-15035471,2010-05-28T00:00:00.000Z,rejectionReason-15035471,paidBy-15035471,2017-09-14T00:00:00.000Z,2011-03-21T00:00:00.000Z,createdBy.8y9fz@example.net,2005-09-01T00:00:00.000Z,modifiedBy.8y9fz@example.com
15035472-c184-417e-a3b9-2d820dabe736,invoiceNumber-15035472,16157031-25db-48a1-a73e-f78c6c238cd5,2016-02-29,2017-01-23,9844681631537.5,472,DRAFT,submittedBy-15035472,2012-06-12T00:00:00.000Z,approvedBy-15035472,2023-12-28T00:00:00.000Z,approvalComments-15035472,rejectedBy-15035472,2022-02-10T00:00:00.000Z,rejectionReason-15035472,paidBy-15035472,2001-12-28T00:00:00.000Z,2004-06-14T00:00:00.000Z,createdBy.8y9g0@example.org,2006-10-13T00:00:00.000Z,modifiedBy.8y9g0@example.org
21505914-0dfa-40dd-981e-bf6b82d0c9f8,invoiceNumber-21505914,16157032-4e55-4434-8ef3-443f8a988f98,2019-05-29,2005-09-24,5867979654308.21,914,APPROVED,submittedBy-21505914,2012-04-27T00:00:00.000Z,approvedBy-21505914,2013-04-19T00:00:00.000Z,approvalComments-21505914,rejectedBy-21505914,2017-04-16T00:00:00.000Z,rejectionReason-21505914,paidBy-21505914,2018-06-11T00:00:00.000Z,2000-08-05T00:00:00.000Z,createdBy.csy2i@example.com,2010-05-23T00:00:00.000Z,modifiedBy.csy2i@example.com
21505915-d6a1-4996-ae5a-09f1e9a716f0,invoiceNumber-21505915,16157032-4e55-4434-8ef3-443f8a988f98,2012-10-23,2008-11-26,7030260226314.78,915,SUBMITTED,submittedBy-21505915,2006-01-02T00:00:00.000Z,approvedBy-21505915,2009-03-17T00:00:00.000Z,approvalComments-21505915,rejectedBy-21505915,2015-07-08T00:00:00.000Z,rejectionReason-21505915,paidBy-21505915,2000-04-16T00:00:00.000Z,2020-05-27T00:00:00.000Z,createdBy.csy2j@example.org,2005-10-15T00:00:00.000Z,modifiedBy.csy2j@example.com
31028563-559a-4f18-b957-5972b0de3c80,invoiceNumber-31028563,16157033-90fd-483e-b7c1-91fdd5bd9aae,2017-02-03,2002-10-12,4194001920720.39,563,PAID,submittedBy-31028563,2001-05-12T00:00:00.000Z,approvedBy-31028563,2016-03-23T00:00:00.000Z,approvalComments-31028563,rejectedBy-31028563,2011-09-24T00:00:00.000Z,rejectionReason-31028563,paidBy-31028563,2010-05-06T00:00:00.000Z,2004-08-10T00:00:00.000Z,createdBy.ih1sj@example.net,2008-01-19T00:00:00.000Z,modifiedBy.ih1sj@example.org
31028564-ff30-45ec-9b75-62ddcad40eec,invoiceNumber-31028564,16157033-90fd-483e-b7c1-91fdd5bd9aae,2013-07-31,2006-05-17,3489711530605.54,564,PAID,submittedBy-31028564,2021-05-08T00:00:00.000Z,approvedBy-31028564,2001-01-11T00:00:00.000Z,approvalComments-31028564,rejectedBy-31028564,2023-07-10T00:00:00.000Z,rejectionReason-31028564,paidBy-31028564,2005-05-06T00:00:00.000Z,2000-08-09T00:00:00.000Z,createdBy.ih1sk@example.org,2007-02-09T00:00:00.000Z,modifiedBy.ih1sk@example.net
18100129-2208-44fb-befd-9c5a55f51b79,invoiceNumber-18100129,16157034-7c36-4fbb-9f22-96ecbaee5c7b,2013-04-16,2003-12-15,1534584491508.66,129,SUBMITTED,submittedBy-18100129,2020-08-17T00:00:00.000Z,approvedBy-18100129,2015-11-13T00:00:00.000Z,approvalComments-18100129,rejectedBy-18100129,2011-12-03T00:00:00.000Z,rejectionReason-18100129,paidBy-18100129,2007-09-07T00:00:00.000Z,2012-10-22T00:00:00.000Z,createdBy.ary5d@example.com,2021-10-09T00:00:00.000Z,modifiedBy.ary5d@example.org
18100130-2e8b-4f61-beb7-1e9211178ba7,invoiceNumber-18100130,16157034-7c36-4fbb-9f22-96ecbaee5c7b,2001-06-28,2013-01-09,991716529918.27,130,PAID,submittedBy-18100130,2021-07-31T00:00:00.000Z,approvedBy-18100130,2012-06-13T00:00:00.000Z,approvalComments-18100130,rejectedBy-18100130,2022-01-13T00:00:00.000Z,rejectionReason-18100130,paidBy-18100130,2013-06-21T00:00:00.000Z,2012-06-14T00:00:00.000Z,createdBy.ary5e@example.net,2007-09-20T00:00:00.000Z,modifiedBy.ary5e@example.net
20473793-8684-4d0b-9372-333fa8192795,invoiceNumber-20473793,16157035-63cc-4c42-b1c3-18885b265efc,2017-04-26,2006-06-15,7176205671451.62,793,APPROVED,submittedBy-20473793,2015-11-21T00:00:00.000Z,approvedBy-20473793,2008-07-28T00:00:00.000Z,approvalComments-20473793,rejectedBy-20473793,2017-10-30T00:00:00.000Z,rejectionReason-20473793,paidBy-20473793,2018-04-17T00:00:00.000Z,2012-06-03T00:00:00.000Z,createdBy.c6toh@example.net,2017-11-24T00:00:00.000Z,modifiedBy.c6toh@example.com
20473794-fb8d-4b80-98ab-ab5717cdd405,invoiceNumber-20473794,16157035-63cc-4c42-b1c3-18885b265efc,2021-09-09,2013-05-06,387874685623.32,794,APPROVED,submittedBy-20473794,2001-08-18T00:00:00.000Z,approvedBy-20473794,2001-09-01T00:00:00.000Z,approvalComments-20473794,rejectedBy-20473794,2006-03-02T00:00:00.000Z,rejectionReason-20473794,paidBy-20473794,2018-05-16T00:00:00.000Z,2001-01-01T00:00:00.000Z,createdBy.c6toi@example.org,2018-08-22T00:00:00.000Z,modifiedBy.c6toi@example.net
13344822-34e5-438a-b9a1-470d1271a93b,invoiceNumber-13344822,16157036-e3d4-48e5-b96c-6fb14cabb170,2008-11-15,2018-12-24,775423334629.58,822,REJECTED,submittedBy-13344822,2022-01-17T00:00:00.000Z,approvedBy-13344822,2004-04-03T00:00:00.000Z,approvalComments-13344822,rejectedBy-13344822,2004-08-04T00:00:00.000Z,rejectionReason-13344822,paidBy-13344822,2000-03-08T00:00:00.000Z,2015-05-27T00:00:00.000Z,createdBy.7y0xi@example.com,2023-08-12T00:00:00.000Z,modifiedBy.7y0xi@example.net
13344823-5259-4b08-8a93-45a3e067b83b,invoiceNumber-13344823,16157036-e3d4-48e5-b96c-6fb14cabb170,2008-12-28,2009-03-09,5823519400374.57,823,REJECTED,submittedBy-13344823,2018-03-08T00:00:00.000Z,approvedBy-13344823,2020-06-02T00:00:00.000Z,approvalComments-13344823,rejectedBy-13344823,2005-05-28T00:00:00.000Z,rejectionReason-13344823,paidBy-13344823,2014-12-21T00:00:00.000Z,2001-09-08T00:00:00.000Z,createdBy.7y0xj@example.com,2005-06-17T00:00:00.000Z,modifiedBy.7y0xj@example.net
14114565-504e-4920-bb07-d829cf00b4d6,invoiceNumber-14114565,16157037-f031-43fe-b500-d0fc83159dd0,2002-01-26,2011-03-28,1749269218505.29,565,DRAFT,submittedBy-14114565,2000-08-02T00:00:00.000Z,approvedBy-14114565,2002-08-02T00:00:00.000Z,approvalComments-14114565,rejectedBy-14114565,2008-07-16T00:00:00.000Z,rejectionReason-14114565,paidBy-14114565,2014-08-26T00:00:00.000Z,2008-09-16T00:00:00.000Z,createdBy.8eiv9@example.com,2000-01-13T00:00:00.000Z,modifiedBy.8eiv9@example.net
14114566-8dbd-445b-9094-4b2571c54658,invoiceNumber-14114566,16157037-f031-43fe-b500-d0fc83159dd0,2005-07-31,2020-07-11,3116285365374.2,566,PAID,submittedBy-14114566,2004-06-03T00:00:00.000Z,approvedBy-14114566,2008-06-26T00:00:00.000Z,approvalComments-14114566,rejectedBy-14114566,2018-10-02T00:00:00.000Z,rejectionReason-14114566,paidBy-14114566,2020-01-08T00:00:00.000Z,2008-10-20T00:00:00.000Z,createdBy.8eiva@example.org,2005-07-03T00:00:00.000Z,modifiedBy.8eiva@example.com
14381906-de34-4a8b-9a5b-8e7513870bb4,invoiceNumber-14381906,16157038-3843-477a-ae12-1166d75521ab,2010-05-02,2008-01-17,9339020553272.64,906,PAID,submittedBy-14381906,2011-11-15T00:00:00.000Z,approvedBy-14381906,2016-09-20T00:00:00.000Z,approvalComments-14381906,rejectedBy-14381906,2003-08-07T00:00:00.000Z,rejectionReason-14381906,paidBy-14381906,2017-12-16T00:00:00.000Z,2018-10-02T00:00:00.000Z,createdBy.8k95e@example.org,2013-11-17T00:00:00.000Z,modifiedBy.8k95e@example.org
14381907-be52-493f-af49-7eac25635c5b,invoiceNumber-14381907,16157038-3843-477a-ae12-1166d75521ab,2009-08-23,2023-08-22,8004440643900.34,907,SUBMITTED,submittedBy-14381907,2010-10-26T00:00:00.000Z,approvedBy-14381907,2004-06-10T00:00:00.000Z,approvalComments-14381907,rejectedBy-14381907,2005-09-13T00:00:00.000Z,rejectionReason-14381907,paidBy-14381907,2000-12-13T00:00:00.000Z,2001-01-15T00:00:00.000Z,createdBy.8k95f@example.com,2017-06-01T00:00:00.000Z,modifiedBy.8k95f@example.net
22536951-9c77-4fde-8409-41a006ffa00e,invoiceNumber-22536951,16157039-c816-4344-b506-d0bae4ea5101,2001-07-16,2003-11-24,460685334004.6,951,REJECTED,submittedBy-22536951,2011-01-10T00:00:00.000Z,approvedBy-22536951,2017-08-19T00:00:00.000Z,approvalComments-22536951,rejectedBy-22536951,2021-12-30T00:00:00.000Z,rejectionReason-22536951,paidBy-22536951,2004-01-06T00:00:00.000Z,2005-03-22T00:00:00.000Z,createdBy.df1mf@example.net,2020-12-04T00:00:00.000Z,modifiedBy.df1mf@example.net
22536952-cf86-472f-ba7b-cca845682195,invoiceNumber-22536952,16157039-c816-4344-b506-d0bae4ea5101,2015-02-19,2000-10-19,9219598942231.58,952,APPROVED,submittedBy-22536952,2011-08-14T00:00:00.000Z,approvedBy-22536952,2014-09-21T00:00:00.000Z,approvalComments-22536952,rejectedBy-22536952,2017-01-27T00:00:00.000Z,rejectionReason-22536952,paidBy-22536952,2009-01-16T00:00:00.000Z,2014-05-27T00:00:00.000Z,createdBy.df1mg@example.com,2014-03-05T00:00:00.000Z,modifiedBy.df1mg@example.com
42842871-981c-4fa0-8cdb-a02e51c9ed75,invoiceNumber-4284287,16157040-1d2c-44fa-8cc4-09717db84b1f,2017-12-26,2012-06-13,3598596745953.2,287,DRAFT,submittedBy-4284287,2020-08-02T00:00:00.000Z,approvedBy-4284287,2021-09-02T00:00:00.000Z,approvalComments-4284287,rejectedBy-4284287,2000-06-13T00:00:00.000Z,rejectionReason-4284287,paidBy-4284287,2006-10-14T00:00:00.000Z,2001-11-24T00:00:00.000Z,createdBy.2jtrz@example.com,2018-04-10T00:00:00.000Z,modifiedBy.2jtrz@example.net
42842882-02b0-4e5b-87f3-3f71140298f1,invoiceNumber-4284288,16157040-1d2c-44fa-8cc4-09717db84b1f,2017-12-22,2013-02-21,3932101363903.85,288,SUBMITTED,submittedBy-4284288,2014-08-02T00:00:00.000Z,approvedBy-4284288,2004-12-03T00:00:00.000Z,approvalComments-4284288,rejectedBy-4284288,2021-09-17T00:00:00.000Z,rejectionReason-4284288,paidBy-4284288,2016-12-27T00:00:00.000Z,2004-05-16T00:00:00.000Z,createdBy.2jts0@example.org,2017-07-07T00:00:00.000Z,modifiedBy.2jts0@example.net
20500405-b351-4614-97e0-e3efc261e4ae,invoiceNumber-20500405,16157041-9409-4f2b-94e3-6c14955617fd,2020-05-12,2022-10-26,4334731724105.73,405,DRAFT,submittedBy-20500405,2006-01-24T00:00:00.000Z,approvedBy-20500405,2006-07-05T00:00:00.000Z,approvalComments-20500405,rejectedBy-20500405,2015-12-10T00:00:00.000Z,rejectionReason-20500405,paidBy-20500405,2021-05-23T00:00:00.000Z,2023-11-29T00:00:00.000Z,createdBy.c7e7p@example.org,2022-06-29T00:00:00.000Z,modifiedBy.c7e7p@example.net
20500406-72e9-4a0f-a51f-7dcbad9195c2,invoiceNumber-20500406,16157041-9409-4f2b-94e3-6c14955617fd,2023-04-13,2012-06-19,3778435208027.46,406,DRAFT,submittedBy-20500406,2012-09-13T00:00:00.000Z,approvedBy-20500406,2023-02-11T00:00:00.000Z,approvalComments-20500406,rejectedBy-20500406,2003-12-11T00:00:00.000Z,rejectionReason-20500406,paidBy-20500406,2017-07-09T00:00:00.000Z,2000-07-22T00:00:00.000Z,createdBy.c7e7q@example.net,2014-06-17T00:00:00.000Z,modifiedBy.c7e7q@example.org
25815922-b315-4bbc-9cb9-d95dda060bb4,invoiceNumber-25815922,16157042-959f-4ba4-9509-17145e624cd3,2010-04-10,2011-04-05,5021125032776.55,922,SUBMITTED,submittedBy-25815922,2018-02-26T00:00:00.000Z,approvedBy-25815922,2021-03-26T00:00:00.000Z,approvalComments-25815922,rejectedBy-25815922,2018-06-19T00:00:00.000Z,rejectionReason-25815922,paidBy-25815922,2018-02-21T00:00:00.000Z,2019-06-21T00:00:00.000Z,createdBy.fdboy@example.net,2009-02-06T00:00:00.000Z,modifiedBy.fdboy@example.org
